geneSymbol,No Dox,DAY1,DAY2,DAY3,DAY4,DAY5,DAY6,DAY7
RGSL1,0.003220417,0.0123127,0.01333614,0.007841,0.018668716,0.0381351,0.020959033,0.0072495
LHX4,0.055698496,0.138877767,0.107996267,0.116055,0.075261003,0.088166767,0.04888453,0.136878443
RNF2,12.0969467,14.33398667,13.29341333,12.29303,12.61925334,9.828825301,9.783945667,14.16745323
TRMT1L,12.79915233,13.5225229,14.41108648,12.67170368,13.30504186,9.486128027,9.179935336,10.26164552
SEC22A,17.06128267,17.08055036,16.15879681,17.70814225,16.01757109,20.15999059,16.91248759,16.26139867
CSTA,0.018851224,0.033752591,0,0.013876167,0.0213801,0.037584927,0,0
DPPA4,0,0,0,0,0,0.00253727,0,0
POPDC2,0.660034717,0.6190555,0.478045791,0.801262163,0.567757493,0.892844538,0.995797352,0.901511918
B4GALT4,8.493405306,6.933579033,7.780343161,7.084590413,6.170009195,6.577503867,5.461929399,5.460301544
NAA50,70.11104054,77.54378462,57.0049988,53.29131199,46.17033209,47.8371236,38.64755161,50.03638391
CD80,0.0038418,0,0.0109892,0,0,0,0.004460167,0
KIF18A,7.083196667,8.502322933,6.436978533,7.576062467,3.726089533,4.768390067,4.636149933,5.4531312
GJA8,0,0,0,0,0,0,0,0
DESI2,20.06009203,18.33712933,17.531295,16.7736781,12.427524,13.74313204,12.32729903,13.61631833
MAPK8IP1,2.017739254,2.670479032,3.206441671,3.234838374,3.404766056,3.775035409,3.011752201,2.575731313
CRY2,3.95712829,3.410824033,4.710659789,5.101215819,6.059457883,4.46762083,4.696932981,4.871464466
PEX16,8.630587869,9.229590989,9.806331352,9.923536352,9.955313194,13.73796005,12.55616504,8.823888303
DEPDC7,1.624120189,1.847454181,2.193993212,2.394682474,1.931488133,2.420778241,2.476991461,2.793505796
CAT,25.30155597,22.2672845,28.60360403,28.75666073,29.66616108,22.51921057,29.40017082,30.51690765
PILRB,57.59044829,54.42981897,57.35664293,74.97258672,60.49957511,66.88054864,69.5612998,63.98803232
ZMYM2,29.42895607,30.21804738,33.32087871,33.21844793,38.25128094,36.22388373,40.43002754,32.87063353
GJB6,0,0,0,0,0,0,0,0
GJA3,0.0737644,0.152186333,0.190028,0.173783667,0.222627667,0.227110667,0.24386,0.353287667
TBC1D15,20.48874486,20.35598135,23.04763971,23.2603822,26.73406813,24.2220745,23.59406789,24.49495485
BAI2,2.302741068,2.423799136,5.332243096,5.570430038,7.020929192,13.96329415,6.681682158,10.05103562
HCRTR1,0,0,0,0,0,0,0,0
ZCCHC17,22.79007837,24.59204558,18.85212932,24.74522162,19.37990946,27.77678336,22.62832532,22.36784309
FABP3,0.017154927,0.033796459,0.037475131,0.034234413,0.095362898,0,0.011427867,0
KHDRBS1,92.38457,97.022032,85.293772,91.962873,85.94981333,91.14847533,100.8873,85.918858
TMEM39B,10.22211577,11.83343054,11.55206158,13.14424048,12.62703408,17.54240856,16.7406912,14.18421954
CCRL2,1.086627963,0.799725788,1.003502625,0.815751398,0.709203875,0.726233185,0.654622741,0.481804085
CCR2,0.015698116,0,0.011537612,0,0,0,0,0
RNF115,17.42618667,18.98015167,16.56524,19.81291667,17.87283667,18.17283733,17.03193967,17.78975667
POLR3GL,20.61194133,22.557892,34.428155,40.179636,45.015197,41.475521,52.756556,37.02514867
GHSR,0.008243565,0,0.009607928,0,0,0,0,0
TNFSF10,1.427706788,0.950860238,1.265557821,1.34546806,1.213134878,1.157073289,1.045082681,0.684742479
ZNF639,19.14348743,23.10796033,19.92326949,19.65359665,20.03171211,20.05761018,20.51150773,21.671843
SLITRK3,0.044156096,0.058672302,0.056306084,0.155826715,0.083254599,0.109800847,0.089173811,0.149466761
PIK3CA,10.84114667,10.50711833,11.66927333,10.28462967,12.2326,6.926722874,8.022211162,10.71857
PDS5A,46.95617316,50.02652132,50.18987829,48.09505458,50.88669713,34.68734635,40.2546874,47.07403813
TMEM156,118.945957,87.36838167,90.59045267,63.701355,63.36581467,61.72022098,62.80534428,46.643914
LIAS,17.21874617,19.14963755,14.93866575,15.13756494,11.74866607,13.11751218,11.48458446,11.69621878
CPXM2,0.002038486,0.001755917,0.002442341,0.009593066,0.006367722,0.004282763,0.00896432,0.003997067
TMEM54,42.31008033,39.33490381,35.43791735,30.87408933,26.44246034,40.00205967,31.66971267,22.73270902
ZSCAN20,1.514327033,1.637903033,1.625698564,1.787782067,1.994641287,1.524772328,1.541941834,1.747303186
CSMD2,0.000388694,0,0.001620386,0.00053974,0.000534591,0,0.001631669,0.00160509
HPCA,0.061105422,0.211207547,0.372711108,0.292622247,0.613120705,0.60797891,0.687098665,0.423653377
LRIF1,18.705414,23.05326133,23.76297867,24.57446633,21.97318933,20.16963367,19.82584433,17.9909061
ADORA3,0.01630255,0.015682562,0.03319178,0.040300235,0.053165504,0.021253058,0.017921671,0.091499471
CLCC1,5.946421614,5.805881088,5.868430082,5.843626117,5.995360452,7.379818924,5.067057449,7.443660806
GPSM2,35.99831415,35.57083577,35.03645845,41.29383495,22.195615,24.12375178,22.43718268,20.42774678
GTDC1,8.073562581,8.671704666,7.175915393,6.227163364,6.006866825,5.581404335,4.264777358,5.998018327
CXCR4,0.221181163,0.310253157,0.359405191,0.753070035,0.466060799,0.431410273,0.391283155,0.380430097
ZRANB3,4.020336395,4.541297628,3.4355344,3.774366214,2.208504174,2.618051453,2.087837851,2.906242549
ACVR2A,2.84613097,3.024461183,3.046278377,3.313892915,3.862056639,3.967890733,4.745818588,3.990206462
POLK,8.828165101,10.81144941,13.90787295,11.52638982,14.23667168,7.418647582,7.021500788,10.6099672
SV2C,0.000720427,0.001048177,0,0,0,0,0,0
FLT3,0,0,0.001970443,0.00263249,0.00230949,0,0,0.002249749
RPL21,21.42625463,20.33835487,20.90422547,20.90199667,20.337681,22.634539,21.10117233,17.44738367
MTIF3,18.35655228,17.52189084,21.13745864,21.69162965,22.76872449,24.27637512,27.54568503,19.29952916
GTF3A,64.87438867,75.796278,55.38645133,52.35857341,39.40493417,61.54292433,44.92978442,42.36762403
RASL11A,1.600456867,1.100531589,1.7025716,1.835319031,1.847447396,1.023717757,2.324354667,1.331573553
UBL3,4.341993333,4.624303333,5.264756667,5.20641,5.543133333,4.346876667,4.710283333,5.121846667
LINC00544,0,0,0,0,0,0,0,0
FYTTD1,18.68596039,21.78949463,20.55006362,19.746991,20.91474895,17.59424458,16.44422614,20.02482153
MTERFD2,21.59914777,21.56081759,22.57906879,25.1052883,30.72805104,24.11716793,31.13612851,30.47500716
XPNPEP2,0,0,0.001949017,0.002363193,0,0,0,0
SASH3,0,0,0,0,0,0,0,0
OCRL,14.14083513,13.13566803,16.42369473,13.91300797,15.07158269,13.7689451,12.9411164,15.04584783
PAEP,0.231179897,0.217835539,0.301813157,0.342322991,0.493197026,0.617642913,0.538233148,0.275030682
OBP2A,0.013996494,0,0,0,0,0,0.015460233,0
MRPS2,51.12610911,57.72072082,51.40785707,50.82331864,51.81197731,62.38815804,63.15352733,56.95810153
TBX22,0,0,0,0,0,0.004039453,0,0
FMOD,0.031105334,0,0,0,0,0,0,0
MYOG,0.008724833,0,0,0,0.003893533,0,0,0.005020833
LAX1,0.018457476,0.014191358,0.03089868,0.019662799,0.041746115,0.020692662,0.019452728,0.02993625
PLG,0.139203203,0.177892034,0.212678433,0.163354437,0.285140867,0.086092487,0.136758967,0.253296267
KIAA1191,39.67907353,38.45381733,42.16978917,39.8270016,42.862179,33.34668373,36.51189307,35.4900094
COPA,51.3206289,52.71719773,61.755744,67.88736467,78.19387767,51.24743417,60.7066104,62.87068247
CD244,0,0.008036896,0.005735455,0.0063997,0.023657211,0.003043057,0.019064233,0.028800346
LY9,0.029701211,0,0.003164241,0.018306786,0.009605375,0.013548754,0.015463677,0.023268845
HS3ST2,0,0,0,0,0.003321,0,0,0
RBBP6,32.33414941,30.01423482,29.94877867,31.29937654,31.5665773,30.3816893,31.38446653,34.14397884
ZC3H7A,15.30153582,16.11754446,14.02139394,16.77141331,16.38910542,16.88990325,19.96477656,19.01649393
PRM2,0,0,0,0,0,0,0,0
SERAC1,1.841862195,1.381565317,2.071889943,1.756879423,2.503999804,2.02832383,1.828355596,1.863571825
ANXA11,49.92046173,54.73102542,53.85429983,55.68851409,59.72740825,74.01223686,76.92090896,52.40008893
LDB3,0.276069814,0.281629752,0.453417377,0.482320972,0.436961692,0.328267094,0.286147479,0.218757922
OPN4,0,0,0,0,0.006512754,0.008313919,0.007371294,0
FAM35A,11.55182168,11.28938719,10.20168341,10.31740631,8.888930766,11.44043498,9.862519693,9.199227167
FAM213A,12.34956758,10.70540133,15.95467358,16.08825814,22.49114193,20.84408204,22.19537634,19.0630445
ZNF205,6.914997234,6.948292633,7.43299599,8.033530669,8.221221,8.466043333,8.530977667,7.043141733
NAA60,18.38222719,19.4703889,19.53749509,21.11399545,20.69453483,21.90779621,24.05980914,20.56314761
RPL5,984.4142623,1016.330729,993.3301307,1062.333339,1091.782026,1062.732407,1247.080204,957.984449
ODF2L,27.60799895,25.83270786,30.44796944,27.85900675,27.91579969,25.88084445,26.08254945,26.13231739
PTGFR,0.018820674,0.038377343,0.040088794,0.055726939,0.028262314,0.022810264,0.033939212,0.031944803
SPATA1,0.829947309,1.042362599,1.870956983,1.304911039,1.401003234,1.279823971,1.853005046,1.360130585
TRMT13,13.61131833,14.713836,14.30161633,13.39113533,14.24787472,11.1817992,12.09629767,15.02910233
LRRC39,1.073690923,1.114842072,1.497224628,1.86442692,2.044836836,1.71181474,2.397063391,1.464071346
RWDD3,14.7157596,15.52086618,14.83135847,20.91119667,19.28194269,23.34600502,31.637632,24.31919168
ZNF644,18.73018951,20.68589951,20.79220937,21.71554409,23.21960443,18.98386998,21.66756606,25.41295082
CCDC18,8.732023225,9.580276669,6.173707575,9.443562582,3.198593145,6.494549929,4.707068406,5.789103623
RPAP2,7.34268022,7.744878333,7.648626667,6.425017658,6.58618248,5.049735,4.9316288,6.153230333
PQLC1,8.394554261,8.50201848,8.418502127,9.417951207,10.94794155,11.00188681,12.34790838,9.932185272
NBPF14,10.59426859,11.40729936,14.30487844,14.3753649,15.9066155,12.07106336,14.01435966,17.64446053
BBS9,3.140302315,3.182106491,4.59450879,4.142175596,4.799819794,4.496893621,5.791076873,4.549684341
PMS2,7.532048467,8.094273693,8.805775075,8.210581873,8.313282146,6.078397466,6.773016229,7.552175059
ZMIZ2,28.35550184,28.84905992,33.97115076,28.33291784,34.01254522,32.38878571,35.49284913,31.849044
OCM,0.419070379,0.332816579,0.522772606,1.032514356,1.1361172,1.288451766,1.87627083,0.942079088
SEPT7,84.0133351,93.53905405,76.79414596,93.4541958,71.46791348,87.71294183,84.02940508,88.68991008
EEPD1,4.873186333,5.287279667,3.990950139,4.8113558,3.705472667,7.060467667,4.272502333,2.0991419
KIAA0087,0,0,0,0,0,0,0,0
KLHL7,13.35633581,12.76711461,14.88897452,14.73508547,16.17243648,11.67774281,14.33199311,14.34494707
HERPUD2,9.995356898,10.08459563,10.35534278,10.74079935,11.21314805,9.016561925,9.62497971,10.55163733
CBX3,152.747642,164.3202023,120.040177,139.6970773,114.2154555,149.5083945,145.2978527,137.2662957
HNRNPA2B1,664.17527,649.7973673,465.7843543,556.4123823,380.7410657,610.8041643,497.8262783,453.917132
WIPF3,0,0,0,0,0.001376857,0,0.00197018,0
NXPH1,0.11253416,0.173294354,0.296449729,0.255174544,0.337310626,0.183372396,0.281792256,0.224928089
NPY,0,0,0,0,0,0,0,0
FAM126A,15.92581567,18.74661433,20.0459741,21.48569567,18.62690963,18.30672933,14.929941,23.72025453
HOXA7,0.081365367,0.294301,0.1013064,0.206032,0.337010467,0.266623949,0.422784607,0.475918467
INHBA,0.096528697,0.192970316,0.097037211,0.08189468,0.075071566,0.148213339,0.153757892,0.254330533
FKBP9,26.88330969,28.32048282,29.65560248,30.46999225,32.1653546,32.83056262,36.72115185,43.11123967
NT5C3A,27.8662809,27.88673676,19.52023649,21.84244824,18.32033729,22.58677859,18.98780918,20.79546687
ARL4A,18.71027233,23.2096633,19.8028959,25.69956333,18.35762887,32.98960233,27.18103133,27.22261577
CCZ1,24.16159013,21.91938855,22.77406267,20.72999258,19.37853864,22.38379407,21.65684543,17.76767302
POLM,10.40552435,7.993904843,8.364548552,6.516333805,7.114937834,6.358977281,6.383338002,5.194846489
RAMP3,0,0,0,0,0,0,0,0
FTSJ2,19.23090996,20.33460691,13.51157391,15.313821,13.25738323,19.29517884,16.911382,16.98907272
TWIST1,0,0,0,0,0,0,0,0
SMU1,24.82566,26.52930667,24.92444333,27.29263333,24.91238,26.97011,25.90886333,24.40215667
GLIPR2,2.39209346,3.156303751,5.637278667,7.03189422,9.243577,10.709931,7.729518667,8.5014902
SLC25A51,9.009112,9.448048333,9.640475333,9.594814667,10.14787433,9.373816,10.19060333,9.556880667
CLTA,96.38770489,106.1877861,92.7512958,114.1358577,110.0407205,159.5462512,142.6086636,114.4140085
RECK,1.460914667,1.806961667,1.833630333,2.414682333,2.335920333,2.905541,2.773857,3.390594667
SPINK4,0.026078164,0,0,0,0,0.033164061,0,0
OR2S2,0.006639033,0.006862333,0,0.0255792,0.014069067,0.024349267,0.0509821,0.015425033
TAF1L,0,0,0,0,0,0,0,0
ACO1,19.98915357,14.47974633,17.09370657,14.49998757,19.25033077,13.899719,18.62960503,21.63873547
KIAA1045,0.01124881,0.004484543,0.010175098,0.014910329,0.028388571,0,0.002831017,0.004506202
DNAI1,0.071425996,0.093286765,0.108521601,0.103145372,0.093778435,0.098668826,0.049515592,0.060210067
DCAF10,12.49897633,12.52653733,13.23605533,11.226822,13.973684,9.757159,10.34439503,11.2183
CNTFR,0,0.008036993,0.003490517,0,0.00400844,0.008170879,0.003378128,0
KIAA1549,5.671902652,5.511693075,5.340284054,4.793945625,5.448467966,3.980325916,4.647885632,6.82792009
TRIM24,20.44341233,19.35566883,13.92356247,14.13968,11.75295577,12.7879436,10.7997679,13.19706337
C7orf49,22.68886935,24.65410891,17.27150995,21.37682554,16.22862583,24.27526743,17.90893212,21.57195692
CALD1,6.971938894,8.149639153,7.842242524,7.702552264,8.283189033,6.115553001,6.457552606,7.745334626
AKR1D1,0.147376929,0.12869394,0.158307967,0.04890427,0.008427253,0.016980741,0,0.024859467
NUDT10,0,0,0,0,0,0,0,0
SFTPA1,0.02064617,0.014253824,0.035216715,0,0,0,0.01784318,0.074389738
NEUROG3,0,0,0,0,0,0,0,0
PLAU,98.69782431,76.76680832,118.9481269,77.01373258,85.12408271,70.29541212,70.36958557,78.96810832
SRGN,0,0,0,0,0,0,0,0
CHST3,0.967027,0.979768,1.198863333,1.088720333,0.773430667,1.144934,0.895987667,1.303706667
BICC1,0.080462453,0.067559306,0.085647553,0.120109812,0.118415844,0.096991283,0.104508766,0.107564048
ARL4P,0,0,0,0,0,0,0,0
CISD1,23.071101,23.926925,21.08268233,20.45698733,18.970323,31.32235567,22.384287,19.518544
EGR2,0.07457177,0.077706999,0.074361313,0.051804641,0.048388129,0.170776667,0.043917201,0.12273667
ECD,11.54977348,12.13156526,10.81729353,11.5079315,11.31858759,11.99946718,11.78163336,11.95568988
P4HA1,19.35956909,21.647483,22.56809807,23.81487363,25.39952333,13.80243335,20.4785974,20.01546069
SLC25A16,5.138337549,5.148864303,6.136320485,6.287843624,6.7912317,6.79676737,5.568540402,6.908443
ZWINT,57.92115359,60.36590191,28.59718132,46.98145078,18.15209952,65.32023235,24.54452453,41.1658526
VPS26A,35.40231705,32.21384569,31.27051327,31.20914999,28.18170769,28.14980466,27.83555905,29.33590808
RBM19,9.863768837,12.30339405,10.77617775,12.87105188,12.84813948,13.19823134,14.15485014,12.7057094
CIT,17.19745042,17.68414834,19.82835259,17.61210265,13.20176463,8.940040189,9.912771233,12.18537104
IFT81,10.02165433,11.67350765,14.27565223,17.31679643,21.47703228,13.99226887,19.60774167,17.02590067
ACADS,6.811116344,6.128897576,7.459296171,8.8692357,9.952076,11.84169946,12.5081994,8.754935333
HVCN1,0.0322583,0.083790807,0.09468616,0.075211637,0.062805067,0.259212803,0.099562367,0.084392753
NME2P1,0.176183566,0.353289621,0.170902987,0.371948257,0.370970567,0.126307167,0.386965506,0.228412081
DDX54,49.87363233,41.57528755,43.06872233,41.88446614,34.31512039,52.11478429,43.19618869,42.61069333
MED13L,10.27461486,12.71803351,13.60845082,12.46421074,15.69273178,7.888333814,9.773648124,15.18298561
CDKN2C,10.94055533,10.97617797,9.265611867,17.14366,7.606850633,18.22022407,10.21833213,13.09918963
RNF11,30.34153977,30.79066786,35.84721137,32.57920054,40.2483319,32.03383437,34.12036024,38.45991627
RASSF8,4.007200292,5.583136178,4.170792441,5.239442802,5.832584133,4.739678908,4.333024245,8.499462435
BHLHE41,3.615345,2.732759,4.884717667,3.859342667,5.450960333,2.121715011,2.519932346,3.500488
SSPN,0.505283359,0.611807702,0.862479401,1.018364732,1.847763575,0.532081562,0.769464233,1.420209395
ITPR2,0.375119824,0.585620405,0.522825422,0.486781955,0.815292456,0.47472943,0.523967197,1.114295359
CCDC91,18.06515466,18.32584219,18.92832051,16.94773347,16.9389672,19.95637898,15.19721137,16.14382193
NECAB1,0.01307053,0.013100837,0.026503535,0.013943367,0.026590657,0.091326933,0.04743201,0.067945503
WWP1,30.18505597,28.21649947,30.0515862,27.06624209,28.96645763,22.8737444,21.99241957,23.92172644
ACOT9,27.00412194,30.6089831,25.84940539,28.0300921,24.98430004,31.24730843,27.0260974,27.2740996
PRDX4,133.5687424,129.8853786,104.663822,138.1946683,115.9178304,201.2547507,171.2192357,134.0743302
DDX39A,58.52584683,65.49264955,43.42483398,62.82582162,41.25567362,72.55732653,52.57696687,50.31632743
PKN1,40.22219797,42.06052265,50.19531611,45.78710955,48.15977729,46.2282481,47.54588298,36.82985179
C19orf43,75.3101536,69.23870032,52.67498591,63.57328351,58.87286323,93.1540102,75.62142738,62.78114717
CD97,28.94811023,32.0091038,31.1645892,36.05869616,27.19155017,39.13729179,31.80895557,28.5253507
WDR83,5.759685333,5.428805614,6.6186617,6.620302773,6.879414113,9.448309236,8.744040969,6.7218474
GIPC1,71.53536443,58.88888172,62.32046828,51.4510769,47.28408739,48.17026747,47.4812162,34.42131738
ACTRT1,0,0,0.005557133,0,0,0,0.009282,0
CCDC70,0,0.0075699,0,0,0,0.007189533,0,0
SPRYD7,4.378726,4.8167278,4.398127,3.9433078,3.510298333,4.043599,3.678255867,3.4268463
EBPL,36.34331043,34.15858174,34.18498111,33.39384803,30.21405298,33.12750247,39.30089135,29.6894645
ATP7B,0.225674422,0.186941201,0.442800412,0.294868531,0.390306337,0.227018856,0.376142465,0.300827301
ZC3H13,14.23401749,15.08532991,13.35942228,13.46019343,13.84306915,13.26217489,12.95600515,15.46368776
GUCY1B2,2.734048997,3.243613662,4.053814739,6.566148902,8.272752114,5.712730507,7.669687851,7.967903353
NLN,30.47848461,27.64634209,20.55106319,16.3453174,13.83633189,13.35592655,12.70375972,16.67965617
CENPK,41.052721,40.10072452,21.85901428,30.17327031,12.84524787,35.924875,12.11165851,24.4367912
OPTN,7.276043223,7.170918216,12.73499268,12.90413539,16.42200523,19.98647948,15.34282763,12.2340672
ITIH5,0.033141452,0.013868564,0.006937207,0.009183837,0.017894049,0.017777026,0.026251245,0.024049713
ATF1,28.86778333,30.99356027,34.88086667,32.99576733,36.22334,29.50445633,34.126667,32.08714667
TSFM,26.85044607,28.84291732,21.20427231,28.58354531,24.49455545,35.61372737,30.89122964,26.94864133
NEUROD4,0.007298847,0.001569983,0,0,0.001394713,0.001840383,0,0.001664937
ARHGAP9,0.011167433,0.034847767,0.043827656,0.090486365,0.11768841,0.092750092,0.181752918,0.214403237
NCKAP1L,0.003398991,0,0.007056987,0.002159384,0.009820517,0.002147942,0,0
MMP19,0.018979717,0.0324836,0.03209323,0.058176862,0.046597057,0.107163623,0.155967817,0.066405833
PFDN5,290.7974623,305.9826027,313.1339453,379.6776263,371.9377936,429.1666882,458.5321265,323.5593722
SPATS2,10.53021644,12.4822231,13.49053999,14.84279606,15.25535168,13.86490675,13.40179601,13.56599348
ORMDL2,25.970721,23.233219,20.07340735,22.36974767,17.75752567,29.833004,25.76998667,20.28065333
NR4A1,4.110449603,3.298581825,5.282756786,3.161909909,3.62724025,2.615058627,1.956142074,2.566976465
PDE1B,0.007510324,0.00874743,0.007815938,0.001602893,0.026925607,0.016207329,0.003818189,0
HOXC13,0,0.00262683,0,0.003236763,0,0,0,0
CDK2,50.63645684,52.337099,31.22975423,30.71406075,19.72168505,44.267606,20.6812381,33.42063409
LRP1,3.310589873,3.314176033,6.625383467,5.945905133,11.1771297,6.472907133,8.596917533,10.01128588
HOXC11,0,0,0,0,0,0,0,0
C12orf44,22.63680683,20.98056969,20.93190399,22.52536722,20.95737918,24.49595266,20.2733319,17.13478632
NFE2,0.900727103,0.626487829,3.013437711,1.333503264,1.650859455,1.023297142,1.042992052,0.514996511
