tumors	patients	mock_pseudospace	tumors	patients	tgfb_pseudospace
BLCA	BLCA.TCGA.DK.AA6T.01A.11R.A39I.07	79.9377525457455	BLCA	BLCA.TCGA.DK.AA6T.01A.11R.A39I.07	71.3385220048862
BLCA	BLCA.TCGA.DK.AA6U.01A.11R.A39I.07	54.2010889982888	BLCA	BLCA.TCGA.DK.AA6U.01A.11R.A39I.07	92.2275382529863
BLCA	BLCA.TCGA.DK.AA6W.01A.12R.A39I.07	76.4238008008371	BLCA	BLCA.TCGA.DK.AA6W.01A.12R.A39I.07	86.1608384718894
BLCA	BLCA.TCGA.DK.AA6X.01A.12R.A42T.07	48.5894309559193	BLCA	BLCA.TCGA.DK.AA6X.01A.12R.A42T.07	47.0618819754474
BLCA	BLCA.TCGA.DK.AA71.01A.31R.A39I.07	21.4692045762493	BLCA	BLCA.TCGA.DK.AA71.01A.31R.A39I.07	15.1812886994873
BLCA	BLCA.TCGA.DK.AA76.01A.11R.A39I.07	26.7104762678279	BLCA	BLCA.TCGA.DK.AA76.01A.11R.A39I.07	17.9829559237282
BLCA	BLCA.TCGA.DK.AA77.01A.11R.A39I.07	27.3340920592598	BLCA	BLCA.TCGA.DK.AA77.01A.11R.A39I.07	23.7171524137854
COAD	COAD.TCGA.DM.A0X9.01A.11R.A155.07	88.0519501225682	COAD	COAD.TCGA.DM.A0X9.01A.11R.A155.07	91.3391972661652
COAD	COAD.TCGA.DM.A0XD.01A.12R.A155.07	69.006538287958	COAD	COAD.TCGA.DM.A0XD.01A.12R.A155.07	82.7407043618258
COAD	COAD.TCGA.DM.A0XF.01A.11R.A155.07	85.5050228095563	COAD	COAD.TCGA.DM.A0XF.01A.11R.A155.07	89.8048646075244
COAD	COAD.TCGA.DM.A1D0.01A.11R.A155.07	85.4722601584121	COAD	COAD.TCGA.DM.A1D0.01A.11R.A155.07	83.8451800272137
COAD	COAD.TCGA.DM.A1D4.01A.21R.A155.07	85.1787685529934	COAD	COAD.TCGA.DM.A1D4.01A.21R.A155.07	87.0491026554361
COAD	COAD.TCGA.DM.A1D6.01A.21R.A155.07	96.269333580182	COAD	COAD.TCGA.DM.A1D6.01A.21R.A155.07	96.8182098458707
COAD	COAD.TCGA.DM.A1D7.01A.11R.A155.07	84.9210015556351	COAD	COAD.TCGA.DM.A1D7.01A.11R.A155.07	89.8281125997612
COAD	COAD.TCGA.DM.A1D8.01A.11R.A155.07	82.768896765959	COAD	COAD.TCGA.DM.A1D8.01A.11R.A155.07	88.7988883115332
COAD	COAD.TCGA.DM.A1D9.01A.11R.A155.07	85.5050228095563	COAD	COAD.TCGA.DM.A1D9.01A.11R.A155.07	91.204758917123
COAD	COAD.TCGA.DM.A1DA.01A.11R.A155.07	90.9286495511556	COAD	COAD.TCGA.DM.A1DA.01A.11R.A155.07	96.9738494792258
COAD	COAD.TCGA.DM.A1DB.01A.11R.A155.07	88.783228728102	COAD	COAD.TCGA.DM.A1DB.01A.11R.A155.07	97.2273828814816
COAD	COAD.TCGA.DM.A1HA.01A.11R.A155.07	79.6646143352835	COAD	COAD.TCGA.DM.A1HA.01A.11R.A155.07	78.2386932762865
COAD	COAD.TCGA.DM.A1HB.01A.21R.A180.07	77.5026782738767	COAD	COAD.TCGA.DM.A1HB.01A.21R.A180.07	89.382673476916
COAD	COAD.TCGA.DM.A280.01A.12R.A16W.07	78.0974379594296	COAD	COAD.TCGA.DM.A280.01A.12R.A16W.07	78.7675616564705
COAD	COAD.TCGA.DM.A282.01A.12R.A16W.07	82.6257608649828	COAD	COAD.TCGA.DM.A282.01A.12R.A16W.07	86.4553369707538
COAD	COAD.TCGA.DM.A285.01A.11R.A16W.07	74.4039889725161	COAD	COAD.TCGA.DM.A285.01A.11R.A16W.07	83.3152298622641
COAD	COAD.TCGA.DM.A288.01A.11R.A16W.07	74.5028973992237	COAD	COAD.TCGA.DM.A288.01A.11R.A16W.07	73.2482128107732
COAD	COAD.TCGA.DM.A28A.01A.21R.A32Y.07	81.3925545698291	COAD	COAD.TCGA.DM.A28A.01A.21R.A32Y.07	80.5763900346527
COAD	COAD.TCGA.DM.A28C.01A.11R.A32Y.07	69.9528413651496	COAD	COAD.TCGA.DM.A28C.01A.11R.A32Y.07	71.0693824495634
COAD	COAD.TCGA.DM.A28E.01A.11R.A32Y.07	77.3325074547212	COAD	COAD.TCGA.DM.A28E.01A.11R.A32Y.07	79.7966792191316
COAD	COAD.TCGA.DM.A28F.01A.11R.A32Y.07	80.7913863752553	COAD	COAD.TCGA.DM.A28F.01A.11R.A32Y.07	87.7744861439091
COAD	COAD.TCGA.DM.A28G.01A.11R.A16W.07	59.0106415303924	COAD	COAD.TCGA.DM.A28G.01A.11R.A16W.07	68.6959056996367
COAD	COAD.TCGA.DM.A28H.01A.11R.A16W.07	95.274265711985	COAD	COAD.TCGA.DM.A28H.01A.11R.A16W.07	97.2824411864517
COAD	COAD.TCGA.DM.A28K.01A.21R.A32Y.07	71.0747558971232	COAD	COAD.TCGA.DM.A28K.01A.21R.A32Y.07	84.84654129394
COAD	COAD.TCGA.DM.A28M.01A.12R.A16W.07	86.3868123652189	COAD	COAD.TCGA.DM.A28M.01A.12R.A16W.07	90.0277917510247
THCA	THCA.TCGA.DO.A1JZ.01A.11R.A13Y.07	54.5282417496083	THCA	THCA.TCGA.DO.A1JZ.01A.11R.A13Y.07	39.3327925567416
THCA	THCA.TCGA.DO.A1K0.01A.11R.A13Y.07	47.494591959885	THCA	THCA.TCGA.DO.A1K0.01A.11R.A13Y.07	40.2662489583732
HNSC	HNSC.TCGA.DQ.5625.01A.01R.1873.07	29.0758057493298	HNSC	HNSC.TCGA.DQ.5625.01A.01R.1873.07	10.2442881623876
HNSC	HNSC.TCGA.DQ.5629.01A.01R.1873.07	45.1438658550911	HNSC	HNSC.TCGA.DQ.5629.01A.01R.1873.07	37.1059481609279
HNSC	HNSC.TCGA.DQ.5631.01A.01R.1873.07	85.2885377899627	HNSC	HNSC.TCGA.DQ.5631.01A.01R.1873.07	64.7880298624916
HNSC	HNSC.TCGA.DQ.7588.01A.11R.2081.07	58.9532543142024	HNSC	HNSC.TCGA.DQ.7588.01A.11R.2081.07	66.9105342726444
HNSC	HNSC.TCGA.DQ.7591.01A.11R.2081.07	58.2076347066697	HNSC	HNSC.TCGA.DQ.7591.01A.11R.2081.07	68.1948000269365
HNSC	HNSC.TCGA.DQ.7592.01A.11R.2081.07	28.122520648835	HNSC	HNSC.TCGA.DQ.7592.01A.11R.2081.07	34.525101837787
CESC	CESC.TCGA.DR.A0ZL.01A.11R.A10U.07	72.6086020989311	CESC	CESC.TCGA.DR.A0ZL.01A.11R.A10U.07	90.797295227765
CESC	CESC.TCGA.DR.A0ZM.01A.12R.A10U.07	39.5525627949313	CESC	CESC.TCGA.DR.A0ZM.01A.12R.A10U.07	11.6222679370024
CESC	CESC.TCGA.DS.A0VK.01A.21R.A10U.07	70.6097080467532	CESC	CESC.TCGA.DS.A0VK.01A.21R.A10U.07	68.8176422552325
CESC	CESC.TCGA.DS.A0VL.01A.21R.A10U.07	39.9379157614494	CESC	CESC.TCGA.DS.A0VL.01A.21R.A10U.07	42.857606091984
CESC	CESC.TCGA.DS.A0VM.01A.11R.A10U.07	67.8932204058183	CESC	CESC.TCGA.DS.A0VM.01A.11R.A10U.07	70.5093354131598
CESC	CESC.TCGA.DS.A0VN.01A.21R.A10U.07	42.8872838368083	CESC	CESC.TCGA.DS.A0VN.01A.21R.A10U.07	61.165248052173
CESC	CESC.TCGA.DS.A3LQ.01A.21R.A21T.07	42.3366901289207	CESC	CESC.TCGA.DS.A3LQ.01A.21R.A21T.07	72.2625890445062
CESC	CESC.TCGA.DS.A5RQ.01A.11R.A28H.07	18.390301548608	CESC	CESC.TCGA.DS.A5RQ.01A.11R.A28H.07	11.8297513161298
CESC	CESC.TCGA.DS.A7WF.01A.11R.A352.07	68.2827636821416	CESC	CESC.TCGA.DS.A7WF.01A.11R.A352.07	89.6194179346613
CESC	CESC.TCGA.DS.A7WH.01A.22R.A352.07	34.2519463369416	CESC	CESC.TCGA.DS.A7WH.01A.22R.A352.07	50.2898677755952
CESC	CESC.TCGA.DS.A7WI.01A.12R.A352.07	35.7241553024669	CESC	CESC.TCGA.DS.A7WI.01A.12R.A352.07	23.086866335955
READ	READ.TCGA.DT.5265.01A.21R.1830.07	69.3124767255554	READ	READ.TCGA.DT.5265.01A.21R.1830.07	62.6678596702632
KIRC	KIRC.TCGA.DV.5565.01A.01R.1541.07	60.9329090098018	KIRC	KIRC.TCGA.DV.5565.01A.01R.1541.07	46.554755150301
KIRC	KIRC.TCGA.DV.5566.01A.01R.1541.07	60.3525052633528	KIRC	KIRC.TCGA.DV.5566.01A.01R.1541.07	50.1682851973262
KIRC	KIRC.TCGA.DV.5567.01A.01R.1541.07	56.6329677756423	KIRC	KIRC.TCGA.DV.5567.01A.01R.1541.07	46.599650994905
KIRC	KIRC.TCGA.DV.A4VX.01A.11R.A266.07	60.71179803472	KIRC	KIRC.TCGA.DV.A4VX.01A.11R.A266.07	41.0858356549457
KIRC	KIRC.TCGA.DV.A4VZ.01A.11R.A266.07	57.5937596869241	KIRC	KIRC.TCGA.DV.A4VZ.01A.11R.A266.07	38.8395422227179
KIRC	KIRC.TCGA.DV.A4W0.01A.11R.A266.07	57.7821867320975	KIRC	KIRC.TCGA.DV.A4W0.01A.11R.A266.07	45.8248358216884
KIRP	KIRP.TCGA.DW.5560.01A.01R.1592.07	44.038052544223	KIRP	KIRP.TCGA.DW.5560.01A.01R.1592.07	41.6199762726554
KIRP	KIRP.TCGA.DW.7836.01A.11R.2139.07	68.4082125210107	KIRP	KIRP.TCGA.DW.7836.01A.11R.2139.07	40.99446240582
KIRP	KIRP.TCGA.DW.7837.01A.11R.2139.07	61.5944672032685	KIRP	KIRP.TCGA.DW.7837.01A.11R.2139.07	43.9597473894788
KIRP	KIRP.TCGA.DW.7838.01A.11R.2139.07	71.4796331132146	KIRP	KIRP.TCGA.DW.7838.01A.11R.2139.07	48.2369113745843
KIRP	KIRP.TCGA.DW.7839.01A.11R.2139.07	56.0772105301834	KIRP	KIRP.TCGA.DW.7839.01A.11R.2139.07	33.8131480337255
KIRP	KIRP.TCGA.DW.7840.01A.11R.A32Z.07	57.50798389223	KIRP	KIRP.TCGA.DW.7840.01A.11R.A32Z.07	44.0571743299793
KIRP	KIRP.TCGA.DW.7841.01A.11R.A32Z.07	69.5539372276196	KIRP	KIRP.TCGA.DW.7841.01A.11R.A32Z.07	47.7164815819133
KIRP	KIRP.TCGA.DW.7842.01A.11R.A32Z.07	49.0279280878715	KIRP	KIRP.TCGA.DW.7842.01A.11R.A32Z.07	32.7555518489437
KIRP	KIRP.TCGA.DW.7963.01B.11R.A28H.07	54.7958688342356	KIRP	KIRP.TCGA.DW.7963.01B.11R.A28H.07	48.8740778531293
READ	READ.TCGA.DY.A0XA.01A.11R.A155.07	77.4222821187095	READ	READ.TCGA.DY.A0XA.01A.11R.A155.07	82.3544658308884
READ	READ.TCGA.DY.A1DC.01A.31R.A155.07	85.262238258578	READ	READ.TCGA.DY.A1DC.01A.31R.A155.07	89.0351655781873
READ	READ.TCGA.DY.A1DD.01A.21R.A155.07	73.9262110950078	READ	READ.TCGA.DY.A1DD.01A.21R.A155.07	70.0309266979739
READ	READ.TCGA.DY.A1DF.01A.11R.A155.07	41.1057425937757	READ	READ.TCGA.DY.A1DF.01A.11R.A155.07	58.9495658637221
READ	READ.TCGA.DY.A1DG.01A.11R.A32Y.07	79.1993235751606	READ	READ.TCGA.DY.A1DG.01A.11R.A32Y.07	80.1873644324058
READ	READ.TCGA.DY.A1H8.01A.21R.A155.07	81.5904606577335	READ	READ.TCGA.DY.A1H8.01A.21R.A155.07	76.3133464174721
KIRP	KIRP.TCGA.DZ.6132.01A.11R.1965.07	68.8974332051155	KIRP	KIRP.TCGA.DZ.6132.01A.11R.1965.07	49.5668093163003
KIRP	KIRP.TCGA.DZ.6133.01A.11R.1965.07	60.1211501188816	KIRP	KIRP.TCGA.DZ.6133.01A.11R.1965.07	51.9600669061887
KIRP	KIRP.TCGA.DZ.6134.01A.11R.1965.07	71.4082326563109	KIRP	KIRP.TCGA.DZ.6134.01A.11R.1965.07	52.7154148778775
KIRP	KIRP.TCGA.DZ.6135.01A.11R.1965.07	56.954654547114	KIRP	KIRP.TCGA.DZ.6135.01A.11R.1965.07	42.3968879575406
BRCA	BRCA.TCGA.E2.A107.01A.11R.A10J.07	69.0490507405708	BRCA	BRCA.TCGA.E2.A107.01A.11R.A10J.07	75.1733685875272
BRCA	BRCA.TCGA.E2.A109.01A.11R.A10J.07	67.7574912628933	BRCA	BRCA.TCGA.E2.A109.01A.11R.A10J.07	83.589091650701
BRCA	BRCA.TCGA.E2.A10A.01A.21R.A115.07	60.8644243323404	BRCA	BRCA.TCGA.E2.A10A.01A.21R.A115.07	55.8074453119839
BRCA	BRCA.TCGA.E2.A10B.01A.11R.A10J.07	72.8235392414958	BRCA	BRCA.TCGA.E2.A10B.01A.11R.A10J.07	53.7166888669204
BRCA	BRCA.TCGA.E2.A10C.01A.21R.A10J.07	56.9023248292218	BRCA	BRCA.TCGA.E2.A10C.01A.21R.A10J.07	58.0570333343804
BRCA	BRCA.TCGA.E2.A10F.01A.11R.A10J.07	56.6287719908067	BRCA	BRCA.TCGA.E2.A10F.01A.11R.A10J.07	51.4078254836112
BRCA	BRCA.TCGA.E2.A14O.01A.31R.A115.07	61.9340284806326	BRCA	BRCA.TCGA.E2.A14O.01A.31R.A115.07	54.8267143097711
BRCA	BRCA.TCGA.E2.A14P.01A.31R.A12D.07	80.0858884511084	BRCA	BRCA.TCGA.E2.A14P.01A.31R.A12D.07	84.6107342014388
BRCA	BRCA.TCGA.E2.A14Q.01A.11R.A12D.07	58.7039904115442	BRCA	BRCA.TCGA.E2.A14Q.01A.11R.A12D.07	49.5497137644779
BRCA	BRCA.TCGA.E2.A14R.01A.11R.A115.07	70.1474809677484	BRCA	BRCA.TCGA.E2.A14R.01A.11R.A115.07	88.5646792554057
BRCA	BRCA.TCGA.E2.A14T.01A.11R.A115.07	64.0535570992286	BRCA	BRCA.TCGA.E2.A14T.01A.11R.A115.07	63.3003717070171
BRCA	BRCA.TCGA.E2.A14V.01A.11R.A12D.07	71.8938989880208	BRCA	BRCA.TCGA.E2.A14V.01A.11R.A12D.07	84.2617551053661
BRCA	BRCA.TCGA.E2.A14W.01A.11R.A12D.07	69.0716681672685	BRCA	BRCA.TCGA.E2.A14W.01A.11R.A12D.07	62.3751825841021
BRCA	BRCA.TCGA.E2.A14X.01A.11R.A115.07	80.026421605743	BRCA	BRCA.TCGA.E2.A14X.01A.11R.A115.07	71.5798598830316
BRCA	BRCA.TCGA.E2.A14Y.01A.21R.A12D.07	27.0201765475668	BRCA	BRCA.TCGA.E2.A14Y.01A.21R.A12D.07	31.9329543077428
BRCA	BRCA.TCGA.E2.A14Z.01A.11R.A115.07	64.7123047321938	BRCA	BRCA.TCGA.E2.A14Z.01A.11R.A115.07	58.9251908491805
BRCA	BRCA.TCGA.E2.A150.01A.11R.A12D.07	59.2375048847052	BRCA	BRCA.TCGA.E2.A150.01A.11R.A12D.07	75.9716098912489
BRCA	BRCA.TCGA.E2.A152.01A.11R.A12D.07	55.0580844430942	BRCA	BRCA.TCGA.E2.A152.01A.11R.A12D.07	51.660246113802
BRCA	BRCA.TCGA.E2.A153.01A.12R.A12D.07	53.5686053419193	BRCA	BRCA.TCGA.E2.A153.01A.12R.A12D.07	41.2432655378387
BRCA	BRCA.TCGA.E2.A154.01A.11R.A115.07	54.4939185069568	BRCA	BRCA.TCGA.E2.A154.01A.11R.A115.07	39.086535499421
BRCA	BRCA.TCGA.E2.A155.01A.11R.A12D.07	67.9004832651735	BRCA	BRCA.TCGA.E2.A155.01A.11R.A12D.07	78.3632005887692
BRCA	BRCA.TCGA.E2.A156.01A.11R.A12D.07	37.1056221435395	BRCA	BRCA.TCGA.E2.A156.01A.11R.A12D.07	42.7273060487267
BRCA	BRCA.TCGA.E2.A158.01A.11R.A12D.07	52.2099261248589	BRCA	BRCA.TCGA.E2.A158.01A.11R.A12D.07	60.5221583560579
BRCA	BRCA.TCGA.E2.A159.01A.11R.A115.07	65.2833155905734	BRCA	BRCA.TCGA.E2.A159.01A.11R.A115.07	80.8254939131321
BRCA	BRCA.TCGA.E2.A15A.01A.11R.A12D.07	66.6739836987065	BRCA	BRCA.TCGA.E2.A15A.01A.11R.A12D.07	81.2887246802065
BRCA	BRCA.TCGA.E2.A15A.06A.11R.A12D.07	85.2333929241131	BRCA	BRCA.TCGA.E2.A15A.06A.11R.A12D.07	85.0129075899214
BRCA	BRCA.TCGA.E2.A15C.01A.31R.A12D.07	54.0474999915743	BRCA	BRCA.TCGA.E2.A15C.01A.31R.A12D.07	42.2943494305583
BRCA	BRCA.TCGA.E2.A15D.01A.11R.A115.07	53.4831563009775	BRCA	BRCA.TCGA.E2.A15D.01A.11R.A115.07	45.5690796907911
BRCA	BRCA.TCGA.E2.A15E.01A.11R.A12D.07	58.7354221606416	BRCA	BRCA.TCGA.E2.A15E.01A.11R.A12D.07	40.3583724105657
BRCA	BRCA.TCGA.E2.A15E.06A.11R.A12D.07	43.9338072891072	BRCA	BRCA.TCGA.E2.A15E.06A.11R.A12D.07	45.4034533273163
BRCA	BRCA.TCGA.E2.A15F.01A.11R.A115.07	51.2177157554749	BRCA	BRCA.TCGA.E2.A15F.01A.11R.A115.07	47.7166701875129
BRCA	BRCA.TCGA.E2.A15G.01A.11R.A12D.07	45.9371576165556	BRCA	BRCA.TCGA.E2.A15G.01A.11R.A12D.07	35.9957360090105
BRCA	BRCA.TCGA.E2.A15H.01A.11R.A12D.07	63.0237009215037	BRCA	BRCA.TCGA.E2.A15H.01A.11R.A12D.07	57.6254829282996
BRCA	BRCA.TCGA.E2.A15I.01A.21R.A137.07	57.702347038881	BRCA	BRCA.TCGA.E2.A15I.01A.21R.A137.07	40.8177296940025
BRCA	BRCA.TCGA.E2.A15J.01A.11R.A12P.07	50.9743519014231	BRCA	BRCA.TCGA.E2.A15J.01A.11R.A12P.07	49.3964903396641
BRCA	BRCA.TCGA.E2.A15K.01A.11R.A12P.07	58.8738141767212	BRCA	BRCA.TCGA.E2.A15K.01A.11R.A12P.07	61.7588606348623
BRCA	BRCA.TCGA.E2.A15K.06A.11R.A12P.07	39.1432317463173	BRCA	BRCA.TCGA.E2.A15K.06A.11R.A12P.07	50.7439262240486
BRCA	BRCA.TCGA.E2.A15L.01A.11R.A12D.07	62.6768689488631	BRCA	BRCA.TCGA.E2.A15L.01A.11R.A12D.07	60.319567746597
BRCA	BRCA.TCGA.E2.A15O.01A.11R.A115.07	52.0467030655314	BRCA	BRCA.TCGA.E2.A15O.01A.11R.A115.07	59.9507846841093
BRCA	BRCA.TCGA.E2.A15P.01A.11R.A115.07	58.7209245956979	BRCA	BRCA.TCGA.E2.A15P.01A.11R.A115.07	39.4419217816386
BRCA	BRCA.TCGA.E2.A15R.01A.11R.A115.07	68.0307063143732	BRCA	BRCA.TCGA.E2.A15R.01A.11R.A115.07	66.5664417171875
BRCA	BRCA.TCGA.E2.A15S.01A.11R.A115.07	70.5178630539287	BRCA	BRCA.TCGA.E2.A15S.01A.11R.A115.07	88.084848170663
BRCA	BRCA.TCGA.E2.A15T.01A.11R.A115.07	62.9999804003241	BRCA	BRCA.TCGA.E2.A15T.01A.11R.A115.07	57.1142479196212
BRCA	BRCA.TCGA.E2.A1AZ.01A.11R.A12P.07	66.6345161202646	BRCA	BRCA.TCGA.E2.A1AZ.01A.11R.A12P.07	64.6616079070323
BRCA	BRCA.TCGA.E2.A1B0.01A.11R.A12P.07	91.2838676001103	BRCA	BRCA.TCGA.E2.A1B0.01A.11R.A12P.07	82.822380662112
BRCA	BRCA.TCGA.E2.A1B4.01A.11R.A12P.07	65.2534785717476	BRCA	BRCA.TCGA.E2.A1B4.01A.11R.A12P.07	35.5605759952491
BRCA	BRCA.TCGA.E2.A1BC.01A.11R.A12P.07	55.3470356420973	BRCA	BRCA.TCGA.E2.A1BC.01A.11R.A12P.07	45.6120152425566
BRCA	BRCA.TCGA.E2.A1BD.01A.11R.A12P.07	66.612943502802	BRCA	BRCA.TCGA.E2.A1BD.01A.11R.A12P.07	50.7769516013687
BRCA	BRCA.TCGA.E2.A1IE.01A.11R.A13Q.07	70.4829313866999	BRCA	BRCA.TCGA.E2.A1IE.01A.11R.A13Q.07	57.7434993826681
BRCA	BRCA.TCGA.E2.A1IF.01A.11R.A144.07	63.2710429524445	BRCA	BRCA.TCGA.E2.A1IF.01A.11R.A144.07	41.779883576124
BRCA	BRCA.TCGA.E2.A1IG.01A.11R.A144.07	49.8637181517308	BRCA	BRCA.TCGA.E2.A1IG.01A.11R.A144.07	45.7234399876624
BRCA	BRCA.TCGA.E2.A1IH.01A.11R.A13Q.07	78.3739994987351	BRCA	BRCA.TCGA.E2.A1IH.01A.11R.A13Q.07	60.2812627474182
BRCA	BRCA.TCGA.E2.A1II.01A.11R.A144.07	80.6743648451714	BRCA	BRCA.TCGA.E2.A1II.01A.11R.A144.07	85.3479148188814
BRCA	BRCA.TCGA.E2.A1IJ.01A.11R.A144.07	56.9620872887687	BRCA	BRCA.TCGA.E2.A1IJ.01A.11R.A144.07	39.6764598132013
BRCA	BRCA.TCGA.E2.A1IK.01A.11R.A144.07	60.7508933989808	BRCA	BRCA.TCGA.E2.A1IK.01A.11R.A144.07	44.9076924345238
BRCA	BRCA.TCGA.E2.A1IL.01A.11R.A14D.07	43.530659387235	BRCA	BRCA.TCGA.E2.A1IL.01A.11R.A14D.07	34.0421189970938
BRCA	BRCA.TCGA.E2.A1IN.01A.11R.A13Q.07	77.7044070998433	BRCA	BRCA.TCGA.E2.A1IN.01A.11R.A13Q.07	56.8163721295635
BRCA	BRCA.TCGA.E2.A1IO.01A.11R.A144.07	58.0337421727394	BRCA	BRCA.TCGA.E2.A1IO.01A.11R.A144.07	46.6226201292147
BRCA	BRCA.TCGA.E2.A1IU.01A.11R.A14D.07	51.141946996128	BRCA	BRCA.TCGA.E2.A1IU.01A.11R.A14D.07	36.9434560611914
BRCA	BRCA.TCGA.E2.A1L6.01A.11R.A13Q.07	67.4131363266147	BRCA	BRCA.TCGA.E2.A1L6.01A.11R.A13Q.07	53.4025290144372
BRCA	BRCA.TCGA.E2.A1L7.01A.11R.A144.07	71.5104588323807	BRCA	BRCA.TCGA.E2.A1L7.01A.11R.A144.07	82.5725415295766
BRCA	BRCA.TCGA.E2.A1L8.01A.11R.A13Q.07	68.4096026261724	BRCA	BRCA.TCGA.E2.A1L8.01A.11R.A13Q.07	48.7984668569353
BRCA	BRCA.TCGA.E2.A1L9.01A.11R.A13Q.07	71.2319388229825	BRCA	BRCA.TCGA.E2.A1L9.01A.11R.A13Q.07	60.2005748498173
BRCA	BRCA.TCGA.E2.A1LA.01A.11R.A144.07	71.9322522914521	BRCA	BRCA.TCGA.E2.A1LA.01A.11R.A144.07	58.9498811506842
BRCA	BRCA.TCGA.E2.A1LB.01A.11R.A144.07	48.3991265455653	BRCA	BRCA.TCGA.E2.A1LB.01A.11R.A144.07	50.788176049834
BRCA	BRCA.TCGA.E2.A1LE.01A.12R.A19W.07	61.1399099877263	BRCA	BRCA.TCGA.E2.A1LE.01A.12R.A19W.07	56.5330876602116
BRCA	BRCA.TCGA.E2.A1LG.01A.21R.A14M.07	43.2184809825249	BRCA	BRCA.TCGA.E2.A1LG.01A.21R.A14M.07	70.7055847187125
BRCA	BRCA.TCGA.E2.A1LH.01A.11R.A14D.07	48.2505009841447	BRCA	BRCA.TCGA.E2.A1LH.01A.11R.A14D.07	39.693107498243
BRCA	BRCA.TCGA.E2.A1LI.01A.12R.A157.07	83.5280055070401	BRCA	BRCA.TCGA.E2.A1LI.01A.12R.A157.07	93.1112267489872
BRCA	BRCA.TCGA.E2.A1LK.01A.21R.A14D.07	24.0955620258439	BRCA	BRCA.TCGA.E2.A1LK.01A.21R.A14D.07	8.57909268200715
BRCA	BRCA.TCGA.E2.A1LL.01A.11R.A144.07	66.2721704870401	BRCA	BRCA.TCGA.E2.A1LL.01A.11R.A144.07	59.7036152894408
BRCA	BRCA.TCGA.E2.A2P5.01A.11R.A19W.07	70.6153315904475	BRCA	BRCA.TCGA.E2.A2P5.01A.11R.A19W.07	70.8557794332329
BRCA	BRCA.TCGA.E2.A2P6.01A.11R.A19W.07	47.4318159136777	BRCA	BRCA.TCGA.E2.A2P6.01A.11R.A19W.07	44.7652921668707
BRCA	BRCA.TCGA.E2.A56Z.01A.12R.A29R.07	68.044062612532	BRCA	BRCA.TCGA.E2.A56Z.01A.12R.A29R.07	43.3673079497886
BRCA	BRCA.TCGA.E2.A570.01A.11R.A29R.07	61.5196061193903	BRCA	BRCA.TCGA.E2.A570.01A.11R.A29R.07	42.798343796897
BRCA	BRCA.TCGA.E2.A573.01A.11R.A29R.07	81.2358752218533	BRCA	BRCA.TCGA.E2.A573.01A.11R.A29R.07	79.998889299711
BRCA	BRCA.TCGA.E2.A574.01A.11R.A29R.07	63.1505010831526	BRCA	BRCA.TCGA.E2.A574.01A.11R.A29R.07	63.8195834233921
BRCA	BRCA.TCGA.E2.A576.01A.11R.A31O.07	51.0123784638772	BRCA	BRCA.TCGA.E2.A576.01A.11R.A31O.07	49.7257218842516
BRCA	BRCA.TCGA.E2.A9RU.01A.11R.A41B.07	59.2136768328699	BRCA	BRCA.TCGA.E2.A9RU.01A.11R.A41B.07	58.3886291200605
THCA	THCA.TCGA.E3.A3DY.01A.11R.A20F.07	56.9242878744359	THCA	THCA.TCGA.E3.A3DY.01A.11R.A20F.07	38.2247834878508
THCA	THCA.TCGA.E3.A3DZ.01A.11R.A20F.07	63.2023906800244	THCA	THCA.TCGA.E3.A3DZ.01A.11R.A20F.07	41.5876325108539
THCA	THCA.TCGA.E3.A3E0.01A.11R.A20F.07	58.1238728360193	THCA	THCA.TCGA.E3.A3E0.01A.11R.A20F.07	39.8044772575189
THCA	THCA.TCGA.E3.A3E1.01A.11R.A20F.07	62.025100259451	THCA	THCA.TCGA.E3.A3E1.01A.11R.A20F.07	41.9707465091817
THCA	THCA.TCGA.E3.A3E2.01A.11R.A20F.07	68.3367190435424	THCA	THCA.TCGA.E3.A3E2.01A.11R.A20F.07	46.1277322572353
THCA	THCA.TCGA.E3.A3E3.01A.11R.A20F.07	55.2305479908732	THCA	THCA.TCGA.E3.A3E3.01A.11R.A20F.07	41.6441120632298
THCA	THCA.TCGA.E3.A3E5.01A.11R.A20F.07	54.3641837263155	THCA	THCA.TCGA.E3.A3E5.01A.11R.A20F.07	38.550323462156
BLCA	BLCA.TCGA.E5.A2PC.01A.11R.A206.07	58.565267212792	BLCA	BLCA.TCGA.E5.A2PC.01A.11R.A206.07	77.0902115957272
BLCA	BLCA.TCGA.E5.A4TZ.01A.11R.A31N.07	28.0860648845521	BLCA	BLCA.TCGA.E5.A4TZ.01A.11R.A31N.07	27.9289577090453
BLCA	BLCA.TCGA.E5.A4U1.01A.11R.A31N.07	34.0699135365452	BLCA	BLCA.TCGA.E5.A4U1.01A.11R.A31N.07	26.2116573482863
UCEC	UCEC.TCGA.E6.A1LX.01A.11R.A14D.07	65.750611260267	UCEC	UCEC.TCGA.E6.A1LX.01A.11R.A14D.07	76.3177471225882
UCEC	UCEC.TCGA.E6.A1LZ.01A.11R.A144.07	51.7679824450998	UCEC	UCEC.TCGA.E6.A1LZ.01A.11R.A144.07	58.2897904624638
UCEC	UCEC.TCGA.E6.A1M0.01A.11R.A144.07	77.1126855439825	UCEC	UCEC.TCGA.E6.A1M0.01A.11R.A144.07	88.4039973686501
