patients	mock	mock_ratio	cor_mock	tgfb	tgfb_ratio	cor_tgfb
BC05_48	45.4565080643449	inner	0.352767982456353	38.2027630533998	outer	0.36389492966839
BC05_49	60.6856788614319	outer	0.386683753962401	75.7923008194272	inner	0.384670478554012
BC05_50	59.5982621971338	outer	0.363890457311176	73.1527160562225	inner	0.371875348514147
BC05_52	60.5481905496006	inner	0.354135418606295	67.8537794943296	outer	0.363511524161874
BC05_53	46.0008671636508	inner	0.376024382040389	41.9043969643522	inner	0.384166908102878
BC05_55	21.8450030937089	inner	0.393401699695102	9.73326769869016	outer	0.395509256029668
BC05_57	25.5905042511294	outer	0.373788675144459	26.956069472716	outer	0.378742630434834
BC05_59	42.7875334735686	outer	0.366013223723656	20.1697686131681	outer	0.370412533773882
BC05_60	60.5588973865063	inner	0.367491519064278	70.2885372409414	inner	0.366664420732615
BC05_61	56.5703328963923	neutral	0.380991556100183	73.5153725749752	inner	0.38847849183955
BC05_62	57.118994378545	inner	0.347715397803673	55.6747094886168	inner	0.34562453061792
BC05_63	55.2300629568531	inner	0.385562902833111	58.3963500540699	inner	0.384068072819311
BC05_64	39.762390953584	outer	0.384080046792875	61.226478127573	neutral	0.386278303728304
BC05_68	18.5168695506116	outer	0.348497236486524	28.1951427358487	inner	0.343035392158583
BC05_69	59.0223369663314	neutral	0.347898459044652	82.5810306504847	inner	0.353033651906949
BC05_70	50.0347394676445	neutral	0.36478048530534	59.1119313667374	neutral	0.363454177316842
BC05_71	67.7015332619813	inner	0.314820388692935	71.9809256827718	outer	0.327376498028921
BC05_72	56.565206182531	neutral	0.393027125127956	64.344597475631	inner	0.394980157335702
BC05_73	68.3235418387641	inner	0.325451118926241	81.4390777973397	outer	0.336207658327218
BC05_75	66.2945879141172	inner	0.312892226240854	72.6642761356813	neutral	0.332793959594391
BC05_77	64.5426076926725	inner	0.336711559383885	88.4263185400496	inner	0.34278867642593
BC05_78	64.2349197800733	inner	0.368500676883535	63.7897164128816	inner	0.372149522537077
BC05_79	62.9314495242497	inner	0.349236803717032	71.3435267564547	outer	0.355586546493755
BC05_80	58.5027038215926	inner	0.353189647873417	59.0511413871663	outer	0.36428694799007
BC05_81	67.0328780076473	inner	0.331240825661773	79.4782503098274	inner	0.350110151304008
BC05_83	56.5979380830402	outer	0.388765881164983	66.4252580227708	outer	0.3889579335901
BC05_84	62.316352509695	outer	0.314957752146486	71.9838958908841	neutral	0.334602799791532
BC05_85	62.3646880890034	inner	0.321497383914265	74.2999628042505	outer	0.33184353033111
BC05_86	100	inner	0.347463378003134	72.3148117837371	inner	0.369899009355019
BC05_87	59.5865481594271	neutral	0.388347738327669	70.7826258590918	inner	0.388875398782137
BC05_88	43.0306439855084	outer	0.392671451783112	59.2825958938428	outer	0.391729101682261
BC05_90	56.6589032994762	outer	0.354241675075042	69.2929534549268	inner	0.359243006152676
BC05_91	64.4365338352414	inner	0.346987878497089	68.759301849713	outer	0.35991241894872
BC05_92	63.6089232625851	inner	0.363329159432443	75.3313090559201	neutral	0.368294464124697
BC05_93	71.4789010632941	inner	0.300308633243658	83.403428590556	inner	0.305234409720713
BC05_94	57.7452590210964	neutral	0.387981113666126	71.7058992096162	inner	0.382872999102977
BC05_95	60.1318912721669	inner	0.390565316521001	68.6298218637139	neutral	0.401524854360018
BC05_96	56.930114761813	outer	0.340189454101905	66.3884928427989	inner	0.351358863124778
BC06_10	83.8224072907402	inner	0.353234590903264	100	inner	0.369175565305536
BC06_23	21.0900151914202	outer	0.378555981279482	34.7904187992139	neutral	0.389083945981362
BC06_27	69.7531709749189	inner	0.316852048420964	93.4644555696077	inner	0.343305520817112
BC06_28	61.8690854411264	inner	0.342719862041544	72.7448613626892	inner	0.362433915493278
BC06_32	58.929325436248	inner	0.355165970636199	65.4873172879327	neutral	0.366719380033143
BC06_39	68.2401016284825	inner	0.325969556528287	89.7876584303086	inner	0.341741553372819
BC06_60	60.3207205228245	outer	0.378736147276695	77.9084556806003	inner	0.396635622898153
BC06_74	66.4370654346054	inner	0.36917252856877	70.9112521292079	neutral	0.378159795448925
BC07_01	29.2962320126325	inner	0.341082285256114	10.1138017261402	neutral	0.356616336370339
BC07_06	77.4513788612706	inner	0.33703298263246	76.4126066070886	inner	0.346338138187165
BC07_08	68.4149089397832	inner	0.352984915975819	77.4651806410521	inner	0.362518339155414
BC07_12	73.2995798933927	inner	0.353931568013219	63.8587787805536	outer	0.369374855528764
BC07_15	53.9971835359588	inner	0.390143368196326	61.7780961075019	neutral	0.392742824212508
BC07_18	59.0804621450494	inner	0.386147325222469	73.9702636517232	neutral	0.395418823225688
BC07_20	79.3040296179572	neutral	0.227926907048231	85.6316155162285	neutral	0.259832871736059
BC07_24	70.6030063237731	inner	0.301688672302995	79.3374271177912	neutral	0.308517101555608
BC07_27	42.7083205252951	inner	0.354772363846109	39.4784767631218	outer	0.358545032174556
BC07_31	10.3591746829947	outer	0.390281531508868	16.5916553610749	neutral	0.394746280127513
BC07_35	66.347335857757	inner	0.348894910642809	57.6003903252978	inner	0.354192916640539
BC07_36	42.8712998319556	outer	0.3739851791965	46.8866856784573	outer	0.377975157388118
BC07_38	35.0733514927313	inner	0.332940264210435	24.765064810796	outer	0.34420781798946
BC07_39	33.5351716239284	neutral	0.365518120525788	43.2833739539234	inner	0.372732497133256
BC07_43	58.9073245878515	inner	0.390479707925622	61.5913712409461	outer	0.394539181441806
BC07_57	73.8200309985387	inner	0.341533913271337	71.9019091073876	inner	0.34709417595103
BC07_59	64.838197278311	inner	0.331917350007784	71.2894713213761	inner	0.339478809698151
BC07_65	67.3420353366562	inner	0.355545234308019	70.0472190859496	inner	0.362258815154596
BC07_66	25.3845030012408	inner	0.367755256916224	11.7228598095274	inner	0.374728943848782
BC07_67	80.0307043699308	inner	0.356790767832775	79.2899544428072	inner	0.375617775172862
BC07_72	64.7413626711697	inner	0.173542874424925	66.3520310351891	outer	0.206894984368952
BC07_73	72.2378144697944	inner	0.233156018979813	70.3210280251533	outer	0.255716686975382
BC07_75	66.0842659632757	inner	0.314606361834804	81.3823376076402	inner	0.327158459924093
BC07_78	56.8164322298275	outer	0.312287388593931	72.8687943477364	inner	0.326078974675137
BC07_87	63.6531258029861	inner	0.323571565562591	61.1252832572573	neutral	0.338188435128735
